
 !***TRACE Bacon number     1 on file (47)***


 (1.n)= n (average) component(s) per node
 (2.n)= n (average) component(s) per element
 (3.n)= n component(s) per node per element

 --------------------------------------------------
 | Nodes |           Displ.(X,Y,Z)(1.3)           |
 |  1883 |  2.45644E-02  2.89079E-02 -1.63441E-02 |
 |  1884 |  3.02484E-02  2.84108E-02 -1.06168E-02 |
 |  1885 |  3.64703E-02  2.79694E-02 -4.89153E-03 |
 |  1886 |  2.33004E-02  2.55028E-02 -1.64335E-02 |
 |  1887 |  2.60208E-02  2.52850E-02 -1.37571E-02 |
 |  1888 |  2.87412E-02  2.50671E-02 -1.10808E-02 |
 |  1889 |  3.17368E-02  2.48864E-02 -8.40615E-03 |
 |  1890 |  3.47325E-02  2.47057E-02 -5.73148E-03 |
 |  1891 |  2.20002E-02  2.23702E-02 -1.64286E-02 |
 |  1892 |  2.71473E-02  2.20087E-02 -1.14274E-02 |
 |  1893 |  3.28704E-02  2.17342E-02 -6.43117E-03 |
 |  1894 |  2.06999E-02  1.92377E-02 -1.64238E-02 |
 |  1895 |  2.31267E-02  1.90940E-02 -1.40989E-02 |
 |  1896 |  2.55534E-02  1.89502E-02 -1.17739E-02 |
 |  1897 |  2.82809E-02  1.88564E-02 -9.45241E-03 |
 |  1898 |  3.10084E-02  1.87626E-02 -7.13087E-03 |
 |  1899 |  1.93908E-02  1.64457E-02 -1.63158E-02 |
 |  1900 |  2.38703E-02  1.62012E-02 -1.19888E-02 |
 |  1901 |  2.90029E-02  1.61035E-02 -7.67539E-03 |
 |  1902 |  1.80816E-02  1.36536E-02 -1.62077E-02 |
 |  1903 |  2.01344E-02  1.35529E-02 -1.42057E-02 |
 |  1904 |  2.21872E-02  1.34521E-02 -1.22036E-02 |
 |  1905 |  2.45923E-02  1.34482E-02 -1.02118E-02 |
 |  1906 |  2.69974E-02  1.34443E-02 -8.21992E-03 |
 |  1907 |  1.68397E-02  1.12609E-02 -1.59830E-02 |
 |  1908 |  2.04774E-02  1.10444E-02 -1.22704E-02 |
 |  1909 |  2.47154E-02  1.11337E-02 -8.59552E-03 |
 |  1910 |  1.55977E-02  8.86822E-03 -1.57583E-02 |
 |  1911 |  1.71826E-02  8.75251E-03 -1.40478E-02 |
 |  1912 |  1.87675E-02  8.63680E-03 -1.23372E-02 |
 |  1913 |  2.06005E-02  8.72997E-03 -1.06542E-02 |
 |  1914 |  2.24335E-02  8.82314E-03 -8.97112E-03 |
 |  1915 |  1.46483E-02  6.99289E-03 -1.52931E-02 |
 |  1916 |  1.75535E-02  7.03009E-03 -1.21599E-02 |
 |  1917 |  2.08372E-02  7.54566E-03 -9.02234E-03 |
 |  1918 |  1.36989E-02  5.11756E-03 -1.48279E-02 |
 |  1919 |  1.50192E-02  5.27047E-03 -1.34052E-02 |
 |  1920 |  1.63395E-02  5.42339E-03 -1.19826E-02 |
 |  1921 |  1.77902E-02  5.84579E-03 -1.05281E-02 |
 |  1922 |  1.92408E-02  6.26819E-03 -9.07357E-03 |
 |  1923 |  1.29923E-02  3.82406E-03 -1.40786E-02 |
 |  1924 |  1.53577E-02  4.25637E-03 -1.15384E-02 |
 |  1925 |  1.77216E-02  5.24189E-03 -8.90059E-03 |
 |  1926 |  1.22858E-02  2.53055E-03 -1.33293E-02 |
 |  1927 |  1.33308E-02  2.80995E-03 -1.22118E-02 |
 |  1928 |  1.43759E-02  3.08935E-03 -1.10942E-02 |
 |  1929 |  1.52891E-02  3.65247E-03 -9.91091E-03 |
 |  1930 |  1.62024E-02  4.21559E-03 -8.72762E-03 |
 |  1931 |  1.16929E-02  1.76147E-03 -1.24141E-02 |
 |  1932 |  1.34980E-02  2.36537E-03 -1.04769E-02 |
 |  1933 |  1.48105E-02  3.44516E-03 -8.39148E-03 |
 |  1934 |  1.11000E-02  9.92378E-04 -1.14988E-02 |
 |  1935 |  1.18601E-02  1.31688E-03 -1.06792E-02 |
 |  1936 |  1.26201E-02  1.64139E-03 -9.85969E-03 |
 |  1937 |  1.30194E-02  2.15806E-03 -8.95751E-03 |
 |  1938 |  1.34186E-02  2.67473E-03 -8.05534E-03 |
 |  1939 |  1.05058E-02  6.75191E-04 -1.05175E-02 |
 |  1940 |  1.17616E-02  1.27827E-03 -9.15244E-03 |
 |  1941 |  1.21742E-02  2.12515E-03 -7.61628E-03 |
 |  1942 |  9.91155E-03  3.58004E-04 -9.53626E-03 |
 |  1943 |  1.04074E-02  6.36579E-04 -8.99072E-03 |
 |  1944 |  1.09032E-02  9.15154E-04 -8.44518E-03 |
 |  1945 |  1.09165E-02  1.24536E-03 -7.81120E-03 |
 |  1946 |  1.09299E-02  1.57557E-03 -7.17723E-03 |
 |  1947 |  9.24330E-03  3.13679E-04 -8.57000E-03 |
 |  1948 |  1.00389E-02  7.89548E-04 -7.71842E-03 |
 |  1949 |  9.83747E-03  1.20621E-03 -6.68963E-03 |
 |  1950 |  8.57505E-03  2.69354E-04 -7.60375E-03 |
 |  1951 |  8.87478E-03  4.66647E-04 -7.29771E-03 |
 |  1952 |  9.17451E-03  6.63941E-04 -6.99166E-03 |
 |  1953 |  8.95978E-03  7.50399E-04 -6.59685E-03 |
 |  1954 |  8.74505E-03  8.36858E-04 -6.20203E-03 |
 |  1955 |  7.84979E-03  3.74553E-04 -6.71956E-03 |
 |  1956 |  8.31604E-03  6.55860E-04 -6.30213E-03 |
 |  1957 |  7.80595E-03  6.04388E-04 -5.71156E-03 |
 |  1958 |  7.12454E-03  4.79752E-04 -5.83536E-03 |
 |  1959 |  7.29105E-03  5.63765E-04 -5.72398E-03 |
 |  1960 |  7.45756E-03  6.47779E-04 -5.61260E-03 |
 |  1961 |  7.16221E-03  5.09848E-04 -5.41684E-03 |
 |  1962 |  6.86685E-03  3.71918E-04 -5.22109E-03 |
 |  1963 |  6.39677E-03  6.14743E-04 -5.08281E-03 |
 |  1964 |  6.63991E-03  6.72148E-04 -5.00157E-03 |
 |  1965 |  6.08219E-03  2.33261E-04 -4.76193E-03 |
 |  1966 |  5.66901E-03  7.49734E-04 -4.33026E-03 |
 |  1967 |  5.74563E-03  7.23126E-04 -4.36040E-03 |
 |  1968 |  5.82225E-03  6.96518E-04 -4.39054E-03 |
 |  1969 |  5.55989E-03  3.95561E-04 -4.34666E-03 |
 |  1970 |  5.29753E-03  9.46037E-05 -4.30277E-03 |
 |  1971 |  4.96453E-03  8.40558E-04 -3.73110E-03 |
 |  1972 |  5.09391E-03  7.05092E-04 -3.87930E-03 |
 |  1973 |  4.65643E-03  1.82247E-05 -3.89652E-03 |
 |  1974 |  4.26005E-03  9.31381E-04 -3.13194E-03 |
 |  1975 |  4.31281E-03  8.22523E-04 -3.25000E-03 |
 |  1976 |  4.36556E-03  7.13666E-04 -3.36806E-03 |
 |  1977 |  4.19045E-03  3.27756E-04 -3.42916E-03 |
 |  1978 |  4.01533E-03 -5.81544E-05 -3.49026E-03 |
 |  1979 |  3.65857E-03  9.59396E-04 -2.68251E-03 |
 |  1980 |  3.75805E-03  6.86976E-04 -2.96019E-03 |
 |  1981 |  3.50748E-03 -9.95106E-05 -3.14566E-03 |
 |  1982 |  3.05709E-03  9.87410E-04 -2.23308E-03 |
 |  1983 |  3.10382E-03  8.23848E-04 -2.39270E-03 |
 |  1984 |  3.15054E-03  6.60287E-04 -2.55231E-03 |
 |  1985 |  3.07508E-03  2.59710E-04 -2.67669E-03 |
 |  1986 |  2.99963E-03 -1.40867E-04 -2.80106E-03 |
 |  1987 |  2.57238E-03  9.61940E-04 -1.90501E-03 |
 |  1988 |  2.67464E-03  5.99620E-04 -2.23477E-03 |
 |  1989 |  2.60705E-03 -1.66908E-04 -2.51646E-03 |
 |  1990 |  2.08768E-03  9.36470E-04 -1.57694E-03 |
 |  1991 |  2.14321E-03  7.37712E-04 -1.74709E-03 |
 |  1992 |  2.19874E-03  5.38954E-04 -1.91723E-03 |
 |  1993 |  2.20661E-03  1.73002E-04 -2.07455E-03 |
 |  1994 |  2.21447E-03 -1.92950E-04 -2.23187E-03 |
 |  1995 |  1.74404E-03  8.91239E-04 -1.34544E-03 |
 |  1996 |  1.81872E-03  4.78701E-04 -1.63902E-03 |
 |  1997 |  1.82889E-03 -1.99561E-04 -1.91128E-03 |
 |  1998 |  1.40040E-03  8.46009E-04 -1.11393E-03 |
 |  1999 |  1.41956E-03  6.32229E-04 -1.23737E-03 |
 |  2000 |  1.43871E-03  4.18449E-04 -1.36080E-03 |
 |  2001 |  1.44101E-03  1.06138E-04 -1.47574E-03 |
 |  2002 |  1.44332E-03 -2.06173E-04 -1.59069E-03 |
 |  2003 |  1.12721E-03  8.07943E-04 -9.14566E-04 |
 |  2004 |  1.15318E-03  3.85038E-04 -1.11944E-03 |
 |  2005 |  1.15943E-03 -1.87355E-04 -1.31078E-03 |
 |  2006 |  8.54015E-04  7.69877E-04 -7.15198E-04 |
 |  2007 |  8.60837E-04  5.60753E-04 -7.96638E-04 |
 |  2008 |  8.67659E-04  3.51628E-04 -8.78078E-04 |
 |  2009 |  8.71598E-04  9.15458E-05 -9.54474E-04 |
 |  2010 |  8.75536E-04 -1.68536E-04 -1.03087E-03 |
 |  2011 |  6.30453E-04  7.46905E-04 -5.36919E-04 |
 |  2012 |  6.40941E-04  3.36694E-04 -6.60551E-04 |
 |  2013 |  6.47572E-04 -1.51279E-04 -7.76969E-04 |
 |  2014 |  4.06891E-04  7.23933E-04 -3.58640E-04 |
 |  2015 |  4.10557E-04  5.22847E-04 -4.00832E-04 |
 |  2016 |  4.14224E-04  3.21760E-04 -4.43024E-04 |
 |  2017 |  4.16915E-04  9.38690E-05 -4.83046E-04 |
 |  2018 |  4.19607E-04 -1.34022E-04 -5.23068E-04 |
 |  2019 |  2.09403E-04  7.15057E-04 -1.90921E-04 |
 |  2020 |  2.14222E-04  3.17922E-04 -2.37433E-04 |
 |  2021 |  2.18730E-04 -1.27059E-04 -2.82241E-04 |
 |  2022 |  1.19150E-05  7.06181E-04 -2.32009E-05 |
 |  2023 |  1.30675E-05  5.10132E-04 -2.75220E-05 |
 |  2024 |  1.42199E-05  3.14084E-04 -3.18431E-05 |
 |  2025 |  1.60363E-05  9.69942E-05 -3.66281E-05 |
 |  2026 |  1.78526E-05 -1.20095E-04 -4.14131E-05 |
 |  2032 | -1.47508E-04  7.11280E-04  1.13186E-04 |
 |  2033 | -1.46829E-04  3.16306E-04  1.35891E-04 |
 |  2034 | -1.45434E-04 -1.23382E-04  1.55759E-04 |
 |  2035 | -3.06930E-04  7.16380E-04  2.49572E-04 |
 |  2036 | -3.07404E-04  5.17454E-04  2.76599E-04 |
 |  2037 | -3.07877E-04  3.18529E-04  3.03626E-04 |
 |  2038 | -3.08299E-04  9.59301E-05  3.28278E-04 |
 |  2039 | -3.08721E-04 -1.26669E-04  3.52931E-04 |
 |  2040 | -4.78286E-04  7.30516E-04  3.91241E-04 |
 |  2041 | -4.82559E-04  3.27210E-04  4.77264E-04 |
 |  2042 | -4.84605E-04 -1.37948E-04  5.56504E-04 |
 |  2043 | -6.49642E-04  7.44652E-04  5.32909E-04 |
 |  2044 | -6.53442E-04  5.40271E-04  5.91906E-04 |
 |  2045 | -6.57241E-04  3.35891E-04  6.50903E-04 |
 |  2046 | -6.58866E-04  9.33319E-05  7.05490E-04 |
 |  2047 | -6.60490E-04 -1.49227E-04  7.60078E-04 |
 |  2048 | -8.48099E-04  7.69642E-04  6.85513E-04 |
 |  2049 | -8.60981E-04  3.53705E-04  8.36870E-04 |
 |  2050 | -8.64507E-04 -1.64931E-04  9.77100E-04 |
 |  2051 | -1.04656E-03  7.94633E-04  8.38116E-04 |
 |  2052 | -1.05564E-03  5.83076E-04  9.30477E-04 |
 |  2053 | -1.06472E-03  3.71520E-04  1.02284E-03 |
 |  2054 | -1.06662E-03  9.54421E-05  1.10848E-03 |
 |  2055 | -1.06853E-03 -1.80636E-04  1.19412E-03 |
 |  2056 | -1.28562E-03  8.29197E-04  1.00754E-03 |
 |  2057 | -1.31591E-03  4.04487E-04  1.22792E-03 |
 |  2058 | -1.31980E-03 -1.93880E-04  1.43209E-03 |
 |  2059 | -1.52468E-03  8.63762E-04  1.17696E-03 |
 |  2060 | -1.54589E-03  6.50608E-04  1.30498E-03 |
 |  2061 | -1.56710E-03  4.37455E-04  1.43300E-03 |
 |  2062 | -1.56908E-03  1.15165E-04  1.55153E-03 |
 |  2063 | -1.57107E-03 -2.07124E-04  1.67005E-03 |
 |  2064 | -1.81163E-03  9.01834E-04  1.36932E-03 |
 |  2065 | -1.88804E-03  4.89760E-04  1.66460E-03 |
 |  2066 | -1.89702E-03 -1.99172E-04  1.93754E-03 |
 |  2067 | -2.09857E-03  9.39906E-04  1.56169E-03 |
 |  2068 | -2.15377E-03  7.40986E-04  1.72894E-03 |
 |  2069 | -2.20897E-03  5.42066E-04  1.89619E-03 |
 |  2070 | -2.21597E-03  1.75423E-04  2.05062E-03 |
 |  2071 | -2.22296E-03 -1.91221E-04  2.20504E-03 |
 |  2072 | -2.58208E-03  9.66108E-04  1.88993E-03 |
 |  2073 | -2.68425E-03  6.02656E-04  2.21377E-03 |
 |  2074 | -2.61560E-03 -1.64044E-04  2.48971E-03 |
 |  2075 | -3.06558E-03  9.92311E-04  2.21816E-03 |
 |  2076 | -3.11255E-03  8.27778E-04  2.37475E-03 |
 |  2077 | -3.15952E-03  6.63246E-04  2.53134E-03 |
 |  2078 | -3.08388E-03  2.63190E-04  2.65286E-03 |
 |  2079 | -3.00824E-03 -1.36866E-04  2.77438E-03 |
 |  2080 | -3.66637E-03  9.63031E-04  2.66761E-03 |
 |  2081 | -3.76633E-03  6.90346E-04  2.93912E-03 |
 |  2082 | -3.51734E-03 -9.63086E-05  3.11875E-03 |
 |  2083 | -4.26715E-03  9.33752E-04  3.11705E-03 |
 |  2084 | -4.32014E-03  8.25599E-04  3.23198E-03 |
 |  2085 | -4.37314E-03  7.17446E-04  3.34691E-03 |
 |  2086 | -4.19979E-03  3.30847E-04  3.40501E-03 |
 |  2087 | -4.02644E-03 -5.57509E-05  3.46312E-03 |
 |  2088 | -4.97001E-03  8.40584E-04  3.71539E-03 |
 |  2089 | -5.10196E-03  7.06880E-04  3.85773E-03 |
 |  2090 | -4.66537E-03  2.22469E-05  3.86892E-03 |
 |  2091 | -5.67288E-03  7.47416E-04  4.31373E-03 |
 |  2092 | -5.75182E-03  7.21866E-04  4.34114E-03 |
 |  2093 | -5.83077E-03  6.96315E-04  4.36856E-03 |
 |  2094 | -5.56753E-03  3.98280E-04  4.32164E-03 |
 |  2095 | -5.30429E-03  1.00245E-04  4.27472E-03 |
 |  2096 | -6.38781E-03  6.11633E-04  5.06500E-03 |
 |  2097 | -6.64341E-03  6.74687E-04  4.97876E-03 |
 |  2098 | -6.08933E-03  2.36792E-04  4.73298E-03 |
 |  2099 | -7.10274E-03  4.75851E-04  5.81628E-03 |
 |  2100 | -7.27940E-03  5.64455E-04  5.70261E-03 |
 |  2101 | -7.45606E-03  6.53058E-04  5.58895E-03 |
 |  2102 | -7.16521E-03  5.13199E-04  5.39009E-03 |
 |  2103 | -6.87436E-03  3.73339E-04  5.19123E-03 |
 |  2104 | -7.83982E-03  3.74116E-04  6.69975E-03 |
 |  2105 | -8.31258E-03  6.56760E-04  6.27699E-03 |
 |  2106 | -7.81243E-03  6.10203E-04  5.68037E-03 |
 |  2107 | -8.57690E-03  2.72382E-04  7.58321E-03 |
 |  2108 | -8.87300E-03  4.66422E-04  7.27412E-03 |
 |  2109 | -9.16911E-03  6.60462E-04  6.96503E-03 |
 |  2110 | -8.95981E-03  7.53765E-04  6.56727E-03 |
 |  2111 | -8.75051E-03  8.47068E-04  6.16951E-03 |
 |  2112 | -9.22836E-03  3.06126E-04  8.54712E-03 |
 |  2113 | -1.00371E-02  7.92706E-04  7.69005E-03 |
 |  2114 | -9.84112E-03  1.22107E-03  6.65537E-03 |
 |  2115 | -9.87982E-03  3.39871E-04  9.51102E-03 |
 |  2116 | -1.03925E-02  6.32411E-04  8.96304E-03 |
 |  2117 | -1.09052E-02  9.24951E-04  8.41506E-03 |
 |  2118 | -1.09185E-02  1.26001E-03  7.77814E-03 |
 |  2119 | -1.09317E-02  1.59508E-03  7.14123E-03 |
 |  2120 | -1.04891E-02  6.79067E-04  1.04902E-02 |
 |  2121 | -1.17600E-02  1.29757E-03  9.12034E-03 |
 |  2122 | -1.21787E-02  2.14756E-03  7.57844E-03 |
 |  2123 | -1.10983E-02  1.01826E-03  1.14694E-02 |
 |  2124 | -1.18566E-02  1.34423E-03  1.06475E-02 |
 |  2125 | -1.26149E-02  1.67019E-03  9.82562E-03 |
 |  2126 | -1.30203E-02  2.18512E-03  8.92064E-03 |
 |  2127 | -1.34257E-02  2.70005E-03  8.01566E-03 |
 |  2128 | -1.16953E-02  1.78823E-03  1.23845E-02 |
 |  2129 | -1.34989E-02  2.39311E-03  1.04414E-02 |
 |  2130 | -1.48169E-02  3.47490E-03  8.34989E-03 |
 |  2131 | -1.22923E-02  2.55819E-03  1.32997E-02 |
 |  2132 | -1.33375E-02  2.83711E-03  1.21784E-02 |
 |  2133 | -1.43828E-02  3.11603E-03  1.10571E-02 |
 |  2134 | -1.52955E-02  3.68289E-03  9.87063E-03 |
 |  2135 | -1.62082E-02  4.24975E-03  8.68412E-03 |
 |  2136 | -1.30017E-02  3.85045E-03  1.40470E-02 |
 |  2137 | -1.53662E-02  4.28412E-03  1.14997E-02 |
 |  2138 | -1.77322E-02  5.27450E-03  8.85514E-03 |
 |  2139 | -1.37111E-02  5.14270E-03  1.47944E-02 |
 |  2140 | -1.50303E-02  5.29745E-03  1.33683E-02 |
 |  2141 | -1.63495E-02  5.45220E-03  1.19422E-02 |
 |  2142 | -1.78029E-02  5.87572E-03  1.04842E-02 |
 |  2143 | -1.92563E-02  6.29925E-03  9.02617E-03 |
 |  2144 | -1.46602E-02  7.02337E-03  1.52580E-02 |
 |  2145 | -1.75668E-02  7.06197E-03  1.21174E-02 |
 |  2146 | -2.08559E-02  7.57900E-03  8.97262E-03 |
 |  2147 | -1.56092E-02  8.90404E-03  1.57215E-02 |
 |  2148 | -1.71966E-02  8.78789E-03  1.40070E-02 |
 |  2149 | -1.87840E-02  8.67173E-03  1.22926E-02 |
 |  2150 | -2.06198E-02  8.76524E-03  1.06058E-02 |
 |  2151 | -2.24555E-02  8.85875E-03  8.91906E-03 |
 |  2152 | -1.68520E-02  1.13031E-02  1.59432E-02 |
 |  2153 | -2.04963E-02  1.10847E-02  1.22223E-02 |
 |  2154 | -2.47421E-02  1.11742E-02  8.53929E-03 |
 |  2155 | -1.80949E-02  1.37022E-02  1.61650E-02 |
 |  2156 | -2.01518E-02  1.36000E-02  1.41585E-02 |
 |  2157 | -2.22087E-02  1.34978E-02  1.21520E-02 |
 |  2158 | -2.46187E-02  1.34937E-02  1.01558E-02 |
 |  2159 | -2.70288E-02  1.34897E-02  8.15951E-03 |
 |  2160 | -1.94060E-02  1.64992E-02  1.62698E-02 |
 |  2161 | -2.38941E-02  1.62532E-02  1.19333E-02 |
 |  2162 | -2.90375E-02  1.61545E-02  7.61052E-03 |
 |  2163 | -2.07171E-02  1.92962E-02  1.63747E-02 |
 |  2164 | -2.31484E-02  1.91525E-02  1.40447E-02 |
 |  2165 | -2.55796E-02  1.90088E-02  1.17147E-02 |
 |  2166 | -2.83129E-02  1.89141E-02  9.38811E-03 |
 |  2167 | -3.10462E-02  1.88194E-02  7.06152E-03 |
 |  2168 | -2.20188E-02  2.24358E-02  1.63762E-02 |
 |  2169 | -2.71760E-02  2.20732E-02  1.13641E-02 |
 |  2170 | -3.29107E-02  2.17975E-02  6.35714E-03 |
 |  2171 | -2.33205E-02  2.55755E-02  1.63777E-02 |
 |  2172 | -2.60464E-02  2.53566E-02  1.36957E-02 |
 |  2173 | -2.87723E-02  2.51377E-02  1.10136E-02 |
 |  2174 | -3.17738E-02  2.49567E-02  8.33316E-03 |
 |  2175 | -3.47753E-02  2.47756E-02  5.65276E-03 |
 |  2176 | -2.45864E-02  2.89872E-02  1.62850E-02 |
 |  2177 | -3.02814E-02  2.84885E-02  1.05454E-02 |
 |  2178 | -3.65154E-02  2.80456E-02  4.80796E-03 |
 |  2179 | -2.58523E-02  3.23990E-02  1.61922E-02 |
 |  2180 | -2.88213E-02  3.21191E-02  1.31347E-02 |
 |  2181 | -3.17904E-02  3.18393E-02  1.00772E-02 |
 |  2182 | -3.50230E-02  3.15775E-02  7.02019E-03 |
 |  2183 | -3.82556E-02  3.13157E-02  3.96317E-03 |
 |  2184 | -2.70704E-02  3.60728E-02  1.60181E-02 |
 |  2185 | -3.32102E-02  3.54445E-02  9.50657E-03 |
 |  2186 | -3.98758E-02  3.48492E-02  2.99534E-03 |
 |  2187 | -2.82886E-02  3.97467E-02  1.58440E-02 |
 |  2188 | -3.14593E-02  3.93982E-02  1.23900E-02 |
 |  2189 | -3.46300E-02  3.90498E-02  8.93593E-03 |
 |  2190 | -3.80631E-02  3.87162E-02  5.48172E-03 |
 |  2191 | -4.14961E-02  3.83827E-02  2.02751E-03 |
 |  2192 | -2.94459E-02  4.36336E-02  1.56027E-02 |
 |  2193 | -3.59575E-02  4.28829E-02  8.27970E-03 |
 |  2194 | -4.29931E-02  4.21455E-02  9.56432E-04 |
 |  2195 | -3.06033E-02  4.75204E-02  1.53613E-02 |
 |  2196 | -3.39442E-02  4.71182E-02  1.14924E-02 |
 |  2197 | -3.72850E-02  4.67160E-02  7.62347E-03 |
 |  2198 | -4.08876E-02  4.63122E-02  3.75441E-03 |
 |  2199 | -4.44901E-02  4.59083E-02 -1.14647E-04 |
 |  2200 | -3.16937E-02  5.16041E-02  1.50661E-02 |
 |  2201 | -3.85163E-02  5.07417E-02  6.89991E-03 |
 |  2202 | -4.58568E-02  4.98720E-02 -1.26677E-03 |
 |  2203 | -3.27842E-02  5.56879E-02  1.47709E-02 |
 |  2204 | -3.62658E-02  5.52277E-02  1.04736E-02 |
 |  2205 | -3.97475E-02  5.47675E-02  6.17635E-03 |
 |  2206 | -4.34855E-02  5.43015E-02  1.87873E-03 |
 |  2207 | -4.72235E-02  5.38356E-02 -2.41889E-03 |
 |  2208 | -3.38032E-02  5.99268E-02  1.44393E-02 |
 |  2209 | -4.08734E-02  5.89541E-02  5.40590E-03 |
 |  2210 | -4.84533E-02  5.79620E-02 -3.62777E-03 |
 |  2211 | -3.48222E-02  6.41657E-02  1.41078E-02 |
 |  2212 | -3.84107E-02  6.36532E-02  9.37164E-03 |
 |  2213 | -4.19993E-02  6.31407E-02  4.63546E-03 |
 |  2214 | -4.58412E-02  6.26145E-02 -1.00604E-04 |
 |  2215 | -4.96830E-02  6.20883E-02 -4.83666E-03 |
 |  2216 | -3.57702E-02  6.85098E-02  1.37554E-02 |
 |  2217 | -4.30149E-02  6.74457E-02  3.83887E-03 |
 |  2218 | -5.07671E-02  6.63407E-02 -6.07655E-03 |
 |  2219 | -3.67183E-02  7.28538E-02  1.34030E-02 |
 |  2220 | -4.03743E-02  7.23023E-02  8.22264E-03 |
 |  2221 | -4.40304E-02  7.17507E-02  3.04229E-03 |
 |  2222 | -4.79408E-02  7.11719E-02 -2.13707E-03 |
 |  2223 | -5.18511E-02  7.05931E-02 -7.31643E-03 |
 |  2224 | -3.75841E-02  7.72759E-02  1.30451E-02 |
 |  2225 | -4.49314E-02  7.61359E-02  2.24151E-03 |
 |  2226 | -5.27845E-02  7.49333E-02 -8.55995E-03 |
 |  2227 | -3.84499E-02  8.16980E-02  1.26871E-02 |
 |  2228 | -4.21412E-02  8.11096E-02  7.06392E-03 |
 |  2229 | -4.58325E-02  8.05212E-02  1.44072E-03 |
 |  2230 | -4.97751E-02  7.98973E-02 -4.18137E-03 |
 |  2231 | -5.37178E-02  7.92735E-02 -9.80347E-03 |
 |  2232 | -3.92282E-02  8.61628E-02  1.23444E-02 |
 |  2233 | -4.66115E-02  8.49533E-02  6.59734E-04 |
 |  2234 | -5.44946E-02  8.36632E-02 -1.10216E-02 |
 |  2235 | -4.00065E-02  9.06275E-02  1.20017E-02 |
 |  2236 | -4.36985E-02  9.00065E-02  5.94022E-03 |
 |  2237 | -4.73905E-02  8.93854E-02 -1.21255E-04 |
 |  2238 | -5.13309E-02  8.87192E-02 -6.18045E-03 |
 |  2239 | -5.52713E-02  8.80529E-02 -1.22396E-02 |
 |  2240 | -4.06916E-02  9.50927E-02  1.16905E-02 |
 |  2241 | -4.80397E-02  9.38241E-02 -8.58212E-04 |
 |  2242 | -5.58866E-02  9.24575E-02 -1.34015E-02 |
 |  2243 | -4.13768E-02  9.95579E-02  1.13792E-02 |
 |  2244 | -4.50328E-02  9.89104E-02  4.89204E-03 |
 |  2245 | -4.86888E-02  9.82629E-02 -1.59517E-03 |
 |  2246 | -5.25954E-02  9.75625E-02 -8.07930E-03 |
 |  2247 | -5.65019E-02  9.68622E-02 -1.45634E-02 |
 |  2248 | -4.19575E-02  1.03988E-01  1.11205E-02 |
 |  2249 | -4.92051E-02  1.02674E-01 -2.26183E-03 |
 |  2250 | -5.69494E-02  1.01244E-01 -1.56370E-02 |
 |  2251 | -4.25383E-02  1.08418E-01  1.08617E-02 |
 |  2252 | -4.61299E-02  1.07752E-01  3.96663E-03 |
 |  2253 | -4.97215E-02  1.07086E-01 -2.92850E-03 |
 |  2254 | -5.35592E-02  1.06355E-01 -9.81951E-03 |
 |  2255 | -5.73970E-02  1.05625E-01 -1.67105E-02 |
 |  2256 | -4.30142E-02  1.12781E-01  1.06752E-02 |
 |  2257 | -5.00979E-02  1.11433E-01 -3.49797E-03 |
 |  2258 | -5.76722E-02  1.09949E-01 -1.76620E-02 |
 |  2259 | -4.34900E-02  1.17145E-01  1.04886E-02 |
 |  2260 | -4.69822E-02  1.16463E-01  3.21061E-03 |
 |  2261 | -5.04743E-02  1.15781E-01 -4.06744E-03 |
 |  2262 | -5.42109E-02  1.15027E-01 -1.13404E-02 |
 |  2263 | -5.79475E-02  1.14274E-01 -1.86134E-02 |
 |  2264 | -4.38541E-02  1.21400E-01  1.03961E-02 |
 |  2265 | -5.07059E-02  1.20030E-01 -4.51155E-03 |
 |  2266 | -5.80440E-02  1.18505E-01 -1.94075E-02 |
 |  2267 | -4.42182E-02  1.25654E-01  1.03035E-02 |
 |  2268 | -4.75778E-02  1.24967E-01  2.67390E-03 |
 |  2269 | -5.09374E-02  1.24279E-01 -4.95566E-03 |
 |  2270 | -5.45389E-02  1.23508E-01 -1.25786E-02 |
 |  2271 | -5.81405E-02  1.22736E-01 -2.02015E-02 |
 |  2272 | -4.44688E-02  1.29774E-01  1.03268E-02 |
 |  2273 | -5.10182E-02  1.28393E-01 -5.24507E-03 |
 |  2274 | -5.80487E-02  1.26835E-01 -2.08006E-02 |
 |  2275 | -4.47195E-02  1.33894E-01  1.03501E-02 |
 |  2276 | -4.79092E-02  1.33201E-01  2.40780E-03 |
 |  2277 | -5.10990E-02  1.32507E-01 -5.53448E-03 |
 |  2278 | -5.45280E-02  1.31721E-01 -1.34671E-02 |
 |  2279 | -5.79570E-02  1.30934E-01 -2.13997E-02 |
 |  2280 | -4.48417E-02  1.37831E-01  1.05100E-02 |
 |  2281 | -5.10186E-02  1.36443E-01 -5.63771E-03 |
 |  2282 | -5.76759E-02  1.34867E-01 -2.17632E-02 |
 |  2283 | -4.49639E-02  1.41768E-01  1.06700E-02 |
 |  2284 | -4.79511E-02  1.41073E-01  2.46450E-03 |
 |  2285 | -5.09382E-02  1.40378E-01 -5.74095E-03 |
 |  2286 | -5.41665E-02  1.39589E-01 -1.39338E-02 |
 |  2287 | -5.73948E-02  1.38799E-01 -2.21267E-02 |
 |  2288 | -4.49585E-02  1.45476E-01  1.09918E-02 |
